Date,Close,OPEN,High,Low
2011-05-03,2459.7,,,
2011-05-04,2445.2,,,
2011-05-05,2423.4,,,
2011-05-06,2459.0,,,
2011-05-09,2454.7,,,
2011-05-10,2455.3,,,
2011-05-11,2483.6,,,
2011-05-12,2463.6,,,
2011-05-13,2496.6,,,
2011-05-16,2480.8,,,
2011-05-17,2461.7,,,
2011-05-18,2442.6,,,
2011-05-19,2427.7,,,
2011-05-20,2442.0,,,
2011-05-23,2409.9,,,
2011-05-24,2410.6,,,
2011-05-25,2407.4,,,
2011-05-26,2402.3,,,
2011-05-27,2449.6,,,
2011-05-30,2471.8,,,
2011-05-31,2509.0,,,
2011-06-01,2518.3,,,
2011-06-02,2498.7,,,
2011-06-03,2479.8,,,
2011-06-06,2474.3,,,
2011-06-07,2494.0,,,
2011-06-08,2490.2,,,
2011-06-09,2490.2,,,
2011-06-10,2476.1,,,
2011-06-13,2487.0,,,
2011-06-14,2495.8,,,
2011-06-15,2474.4,,,
2011-06-16,2455.2,,,
2011-06-17,2438.8,,,
2011-06-20,2361.6,,,
2011-06-21,2354.0,,,
2011-06-22,2321.3,,,
2011-06-23,2321.7,,,
2011-06-24,2365.5,,,
2011-06-27,2393.0,,,
2011-06-28,2406.0,,,
2011-06-29,2411.8,,,
2011-06-30,2419.0,,,
2011-07-01,2427.1,,,
2011-07-04,2463.3,,,
2011-07-05,2458.0,,,
2011-07-06,2466.8,,,
2011-07-07,2507.3,,,
2011-07-08,2487.2,,,
2011-07-11,2470.8,,,
2011-07-12,2432.0,,,
2011-07-13,2468.8,,,
2011-07-14,2483.3,,,
2011-07-15,2481.3,,,
2011-07-18,2489.7,,,
2011-07-19,2502.4,,,
2011-07-20,2465.8,,,
2011-07-21,2441.6,,,
2011-07-22,2484.0,,,
2011-07-25,2495.9,,,
2011-07-26,2474.9,,,
2011-07-27,2477.0,,,
2011-07-28,2440.6,,,
2011-07-29,2409.6,,,
2011-08-01,2395.4,,,
2011-08-02,2359.9,,,
2011-08-03,2356.4,,,
2011-08-04,2329.8,,,
2011-08-05,2284.7,,,
2011-08-08,2249.5,,,
2011-08-09,2219.0,,,
2011-08-10,2277.9,,,
2011-08-11,2264.7,,,
2011-08-12,2251.1,,,
2011-08-16,2197.3,,,
2011-08-17,2174.3,,,
2011-08-18,2110.3,,,
2011-08-19,2094.5,,,
2011-08-22,2134.0,,,
2011-08-23,2160.9,,,
2011-08-24,2153.8,,,
2011-08-25,2119.6,,,
2011-08-26,2066.8,,,
2011-08-29,2123.3,,,
2011-08-30,2151.9,,,
2011-09-02,2187.5,,,
2011-09-05,2200.7,,,
2011-09-06,2206.9,,,
2011-09-07,2240.6,,,
2011-09-08,2251.8,,,
2011-09-09,2211.5,,,
2011-09-12,2149.1,,,
2011-09-13,2149.0,,,
2011-09-14,2167.4,,,
2011-09-15,2197.8,,,
2011-09-16,2195.1,,,
2011-09-19,2192.8,,,
2011-09-20,2221.4,,,
2011-09-21,2250.3,,,
2011-09-22,2158.9,,,
2011-09-23,2145.9,,,
2011-09-26,2104.7,,,
2011-09-27,2133.5,,,
2011-09-28,2106.8,,,
2011-09-29,2115.1,,,
2011-09-30,2102.4,,,
2011-10-03,2043.4,,,
2011-10-04,2009.6,,,
2011-10-05,1995.0,,,
2011-10-07,2022.6,,,
2011-10-10,2056.1,,,
2011-10-11,2060.3,,,
2011-10-12,2106.4,,,
2011-10-13,2102.6,,,
2011-10-14,2111.8,,,
2011-10-17,2105.7,,,
2011-10-18,2074.2,,,
2011-10-19,2105.9,,,
2011-10-20,2079.8,,,
2011-10-21,2064.2,,,
2011-10-24,2057.5,,,
2011-10-25,2063.1,,,
2011-10-26,2084.3,,,
2011-10-28,2148.7,,,
2011-10-31,2159.7,,,
2011-11-01,2129.3,,,
2011-11-02,2130.3,,,
2011-11-03,2136.1,,,
2011-11-04,2161.1,,,
2011-11-08,2164.9,,,
2011-11-09,2130.0,,,
2011-11-11,2096.4,,,
2011-11-14,2059.1,,,
2011-11-15,1994.2,,,
2011-11-16,1979.0,,,
2011-11-17,1944.5,,,
2011-11-18,1926.9,,,
2011-11-21,1890.1,,,
2011-11-22,1893.6,,,
2011-11-23,1862.0,,,
2011-11-24,1893.9,,,
2011-11-25,1892.0,,,
2011-11-28,1946.6,,,
2011-11-29,1922.4,,,
2011-11-30,1916.6,,,
2011-12-01,1945.5,,,
2011-12-02,1977.8,,,
2011-12-05,1975.8,,,
2011-12-07,1978.4,,,
2011-12-08,1934.5,,,
2011-12-09,1919.0,,,
2011-12-12,1869.2,,,
2011-12-13,1867.8,,,
2011-12-14,1849.0,,,
2011-12-15,1841.4,,,
2011-12-16,1797.7,,,
2011-12-19,1772.6,,,
2011-12-20,1727.4,,,
2011-12-21,1759.3,,,
2011-12-22,1796.0,,,
2011-12-23,1785.0,,,
2011-12-26,1801.9,,,
2011-12-27,1783.5,,,
2011-12-28,1766.8,,,
2011-12-29,1752.3,,,
2011-12-30,1753.4,,,
2012-01-02,1765.1,,,
2012-01-03,1834.2,,,
2012-01-04,1829.5,,,
2012-01-05,1824.8,,,
2012-01-06,1820.8,,,
2012-01-07,1831.1,,,
2012-01-09,1851.4,,,
2012-01-10,1915.9,,,
2012-01-11,1936.9,,,
2012-01-12,1947.3,,,
2012-01-13,1965.5,,,
2012-01-16,1966.0,,,
2012-01-17,1998.9,,,
2012-01-18,1970.6,,,
2012-01-19,2006.8,,,
2012-01-20,2022.3,,,
2012-01-23,2024.8,,,
2012-01-24,2061.6,,,
2012-01-25,2096.8,,,
2012-01-27,2110.8,,,
2012-01-30,2056.4,,,
2012-01-31,2109.6,,,
2012-02-01,2140.0,,,
2012-02-02,2146.2,,,
2012-02-03,2180.8,,,
2012-02-06,2225.8,,,
2012-02-07,2190.9,,,
2012-02-08,2226.6,,,
2012-02-09,2269.5,,,
2012-02-10,2256.4,,,
2012-02-13,2271.3,,,
2012-02-14,2305.1,,,
2012-02-15,2374.7,,,
2012-02-16,2397.6,,,
2012-02-17,2424.2,,,
2012-02-21,2459.1,,,
2012-02-22,2335.1,,,
2012-02-23,2318.5,,,
2012-02-24,2309.9,,,
2012-02-27,2216.6,,,
2012-02-28,2311.5,,,
2012-02-29,2347.4,,,
